"time","infID","status_dep","stage_dep","origin_dep","tx.status_dep"
11324,107550,"i",4,"global",0
11324,110297,"i",4,"global",0
11325,30725,"i",4,"global",1
11325,37334,"i",4,"global",0
11325,40215,"i",4,"global",1
11325,53901,"i",4,"global",1
11325,75202,"i",4,"global",0
11325,81681,"i",4,"global",0
11325,82149,"i",4,"global",1
11325,101981,"i",4,"global",0
11326,21643,"i",4,"global",1
11326,59043,"i",4,"global",1
11326,61376,"i",4,"global",0
11326,95030,"i",4,"region",0
11326,99142,"i",4,"global",0
11326,118346,"i",4,"global",0
11327,21908,"i",4,"global",0
11327,26243,"i",4,"global",0
11327,39121,"i",4,"global",1
11327,98090,"i",4,"global",0
11327,110907,"i",4,"global",0
11328,9500,"i",4,"region",1
11328,22961,"i",4,"global",1
11328,42264,"i",4,"global",0
11328,52866,"i",4,"global",1
11328,54006,"i",4,"global",0
11328,62212,"i",4,"global",0
11328,104126,"i",4,"global",0
11329,29851,"i",4,"global",0
11329,42633,"i",4,"global",0
11329,56725,"i",4,"global",0
11329,59965,"i",4,"global",0
11329,67782,"i",4,"global",1
11329,87788,"i",4,"global",0
11329,90994,"i",4,"global",0
11329,94461,"i",4,"global",0
11329,98996,"i",4,"global",0
11330,71092,"i",4,"global",0
11330,73363,"i",4,"global",0
11330,78189,"i",4,"global",1
11330,99157,"i",4,"global",0
11330,101576,"i",4,"global",1
11330,102007,"i",4,"global",0
11331,15125,"i",4,"region",1
11331,20312,"i",4,"global",0
11331,35042,"i",4,"global",0
11331,80342,"i",4,"global",0
11331,84985,"i",4,"global",1
11331,98223,"i",4,"global",1
11331,100314,"i",4,"global",0
11331,112460,"i",4,"global",0
11332,1482,"i",4,"region",0
11332,6358,"i",4,"region",1
11332,30153,"i",4,"global",1
11332,45721,"i",4,"global",0
11332,51066,"i",4,"global",0
11332,55082,"i",4,"global",0
11332,108334,"i",4,"global",0
11333,19841,"i",4,"region",0
11334,27759,"i",4,"global",0
11334,31441,"i",4,"global",1
11334,42330,"i",4,"global",0
11334,46596,"i",4,"global",0
11334,55878,"i",4,"global",1
11334,60958,"i",4,"global",0
11334,62779,"i",4,"global",1
11334,73634,"i",4,"global",1
11334,80894,"i",4,"global",1
11334,91038,"i",4,"global",0
11334,95923,"i",4,"global",0
11335,852,"i",4,"global",1
11335,2453,"i",4,"region",1
11335,11040,"i",4,"region",0
11335,28670,"i",4,"global",0
11335,29903,"i",4,"global",0
11335,92280,"i",4,"global",0
11336,14721,"i",4,"region",1
11336,15637,"i",4,"region",1
11336,37081,"i",4,"global",1
11336,38149,"i",4,"region",1
11336,50884,"i",4,"global",0
11336,56703,"i",4,"global",1
11336,69587,"i",4,"global",0
11336,72895,"i",4,"global",0
11336,82616,"i",4,"global",1
11336,111592,"i",4,"global",0
11337,4063,"i",4,"region",1
11337,30959,"i",4,"global",0
11337,34576,"i",4,"global",0
11337,69635,"i",4,"global",0
11337,76561,"i",4,"global",0
11337,93966,"i",4,"global",0
11337,96676,"i",4,"global",0
11337,98691,"i",4,"global",0
11337,105075,"i",4,"global",0
11338,85266,"i",4,"global",1
11338,93308,"i",4,"global",1
11338,103153,"i",4,"global",1
11339,28443,"i",4,"global",1
11339,47352,"i",4,"global",0
11339,92119,"i",4,"global",0
11339,98334,"i",4,"global",0
11340,7487,"i",4,"region",0
11340,24806,"i",4,"global",1
11340,26382,"i",4,"global",0
11340,30135,"i",4,"global",1
11340,57420,"i",4,"global",0
11341,28487,"i",4,"global",1
11341,37420,"i",4,"global",1
11341,63852,"i",4,"global",1
11341,69668,"i",4,"global",1
11341,81063,"i",4,"global",1
11341,90941,"i",4,"global",0
11341,101144,"i",4,"global",0
11341,104172,"i",4,"global",0
11341,104214,"i",4,"global",1
11342,5891,"i",4,"region",1
11342,19169,"i",4,"region",1
11342,21580,"i",4,"global",0
11342,47359,"i",4,"global",0
11342,47580,"i",4,"global",1
11342,95005,"i",4,"global",1
11342,100760,"i",4,"global",0
11342,111126,"i",4,"global",0
11342,115406,"i",4,"global",0
11343,36184,"i",4,"global",1
11343,46839,"i",4,"global",0
11343,49088,"i",4,"global",1
11343,66907,"i",4,"global",0
11343,78469,"i",4,"global",1
11343,98222,"i",4,"global",0
11343,123358,"i",4,"global",0
11344,14383,"i",3,"region",0
11344,20353,"i",4,"global",1
11344,36089,"i",4,"global",1
11344,55678,"i",4,"global",1
11344,75894,"i",4,"global",1
11344,96096,"i",4,"global",0
11344,107158,"i",4,"global",0
11344,107162,"i",4,"global",0
11344,111508,"i",4,"global",0
11345,61526,"i",4,"global",1
11345,78360,"i",4,"global",0
11345,99178,"i",4,"global",0
11346,10509,"i",2,"region",1
11346,36745,"i",4,"global",0
11346,44304,"i",4,"global",0
11346,67595,"i",4,"global",0
11346,71832,"i",4,"global",0
11346,74371,"i",4,"global",1
11346,85224,"i",4,"global",0
11346,102535,"i",4,"global",0
11346,112542,"i",4,"global",0
11346,112744,"i",4,"global",0
11346,116597,"i",4,"global",0
11346,117627,"i",4,"global",0
11346,125149,"i",4,"global",0
11347,17019,"i",4,"region",1
11347,26732,"i",4,"global",0
11347,41088,"i",4,"global",0
11347,60311,"i",4,"global",1
11347,71962,"i",4,"region",1
11347,79100,"i",4,"global",0
11347,92799,"i",4,"global",0
11348,15020,"i",4,"region",0
11348,67399,"i",4,"global",0
11348,69174,"i",4,"global",1
11348,78543,"i",4,"global",1
11348,92700,"i",4,"global",0
11349,26810,"i",4,"global",0
11349,27644,"i",4,"global",0
11349,53733,"i",4,"global",1
11349,66030,"i",4,"global",0
11349,96323,"i",4,"global",0
11349,110883,"i",4,"global",0
11349,112767,"i",4,"global",0
11350,18807,"i",4,"region",1
11350,31291,"i",4,"global",0
11350,36378,"i",4,"global",1
11350,38538,"i",4,"global",0
11350,46000,"i",4,"global",1
11350,85981,"i",4,"global",0
11351,897,"i",4,"region",1
11351,6512,"i",4,"region",0
11351,56704,"i",4,"global",1
11351,63057,"i",4,"global",0
11351,63755,"i",4,"global",0
11351,68771,"i",4,"global",0
11351,71550,"i",4,"global",0
11351,75626,"i",4,"global",0
11351,87214,"i",4,"global",0
11351,98181,"i",4,"global",1
11352,28578,"i",4,"global",0
11352,65399,"i",4,"global",1
11352,93580,"i",4,"global",1
11352,100095,"i",4,"global",1
11352,100527,"i",4,"global",0
11352,104608,"i",4,"global",0
11352,116238,"i",4,"region",0
11353,47923,"i",4,"global",0
11353,62809,"i",4,"global",1
11353,74825,"i",4,"global",0
11353,86794,"i",4,"global",0
11353,105582,"i",4,"global",0
11354,30540,"i",4,"global",0
11354,31465,"i",3,"global",0
11354,37154,"i",4,"global",1
11354,46353,"i",4,"global",1
11354,78860,"i",4,"global",1
11354,96239,"i",4,"global",0
11354,99503,"i",4,"global",0
11354,100592,"i",4,"global",0
11354,101685,"i",4,"global",0
11355,29036,"i",4,"global",0
11355,32704,"i",4,"global",0
11355,47849,"i",4,"global",0
11355,59885,"i",4,"global",0
11355,67007,"i",4,"global",0
11355,69438,"i",4,"global",1
11355,97911,"i",4,"global",1
11356,24835,"i",4,"global",1
11356,51641,"i",4,"global",0
11356,75106,"i",4,"global",1
11356,75162,"i",4,"global",1
11356,91841,"i",4,"global",0
11357,2245,"i",4,"region",0
11357,2878,"i",4,"region",0
11357,7401,"i",4,"global",1
11357,57392,"i",4,"global",1
11357,59138,"i",4,"global",0
11357,74660,"i",4,"global",0
11357,99136,"i",4,"global",0
11357,99145,"i",4,"global",0
11357,102638,"i",4,"global",0
11357,114345,"i",4,"global",0
11358,585,"i",4,"region",1
11358,10988,"i",4,"region",0
11358,23586,"i",2,"global",1
11358,40241,"i",4,"global",0
11358,60025,"i",4,"global",1
11358,85750,"i",4,"global",1
11359,31049,"i",4,"global",0
11359,54997,"i",4,"global",1
11359,67948,"i",4,"global",1
11359,87597,"i",4,"global",1
11360,19390,"i",4,"region",0
11360,39564,"i",4,"global",0
11360,80274,"i",4,"global",1
11360,86023,"i",4,"global",0
11360,86047,"i",4,"global",1
11361,19302,"i",4,"global",0
11361,50937,"i",4,"global",0
11361,51366,"i",4,"global",1
11361,88946,"i",4,"global",0
11362,6939,"i",4,"region",0
11362,19176,"i",4,"region",0
11362,24728,"i",4,"global",0
11362,41661,"i",4,"global",0
11362,56139,"i",4,"global",1
11362,59861,"i",4,"global",1
11362,70531,"i",4,"global",1
11362,80321,"i",4,"global",1
11362,96613,"i",4,"global",0
11362,107377,"i",4,"global",0
11363,36155,"i",4,"global",0
11363,50128,"i",4,"global",1
11363,62267,"i",4,"global",1
11363,105080,"i",4,"region",1
11363,113753,"i",4,"global",0
11364,32454,"i",4,"global",0
11364,36517,"i",4,"global",0
11364,66660,"i",4,"global",0
11364,82803,"i",4,"global",0
11364,87108,"i",4,"global",1
11364,93235,"i",4,"global",0
11364,100407,"i",4,"global",0
11364,109552,"i",4,"global",0
11364,120914,"i",4,"global",0
11365,32154,"i",4,"global",1
11365,37356,"i",4,"global",0
11365,73892,"i",4,"global",1
11365,85711,"i",4,"global",0
11365,96709,"i",4,"global",0
11365,97770,"i",4,"global",0
11366,771,"i",4,"region",1
11366,43563,"i",4,"global",0
11366,58927,"i",4,"global",0
11366,78006,"i",4,"global",0
11366,78023,"i",4,"global",0
11366,87042,"i",4,"global",1
11367,25944,"i",4,"global",1
11367,34265,"i",4,"global",0
11367,71794,"i",4,"global",0
11367,100949,"i",4,"global",0
11368,4726,"i",4,"region",1
11368,61827,"i",4,"global",1
11368,75580,"i",4,"global",0
11368,77561,"i",4,"global",1
11368,82285,"i",4,"global",0
11368,97568,"i",4,"global",0
11368,106118,"i",4,"global",0
11369,15164,"i",4,"region",1
11369,35128,"i",4,"global",1
11369,51388,"i",4,"global",1
11369,54697,"i",4,"global",1
11369,58537,"i",4,"global",0
11369,67046,"i",4,"global",0
11369,80504,"i",4,"global",0
11369,81970,"i",4,"global",1
11369,92515,"i",4,"global",1
11369,98153,"i",4,"global",0
11369,104560,"i",4,"global",0
11369,111321,"i",4,"global",0
11369,112747,"i",4,"global",1
11370,10355,"i",4,"global",0
11370,20083,"i",4,"global",0
11370,35066,"i",4,"global",1
11370,37181,"i",4,"global",1
11370,39460,"i",4,"global",1
11370,56778,"i",4,"global",0
11370,59390,"i",4,"global",1
11370,87867,"i",4,"region",1
11370,92802,"i",4,"global",0
11370,110299,"i",4,"global",0
11370,125797,"i",4,"global",0
11371,63293,"i",4,"global",1
11371,70411,"i",4,"global",1
11371,75913,"i",4,"global",1
11372,18446,"i",4,"global",1
11372,25346,"i",4,"global",1
11372,34545,"i",4,"global",1
11372,39828,"i",4,"global",1
11372,60326,"i",4,"global",1
11372,84982,"i",4,"global",0
11372,94441,"i",4,"global",0
11373,25627,"i",4,"global",0
11373,70867,"i",4,"global",1
11373,75293,"i",4,"global",0
11373,99669,"i",4,"global",0
11374,16667,"i",4,"region",0
11374,23933,"i",4,"global",0
11374,35983,"i",4,"global",0
11374,63967,"i",4,"global",1
11374,84128,"i",4,"global",0
11374,96661,"i",4,"global",0
11375,57058,"i",4,"global",1
11375,60715,"i",4,"global",0
11375,87462,"i",4,"global",1
11375,91279,"i",4,"global",0
11375,93818,"i",4,"global",0
11375,96397,"i",4,"global",0
11376,2745,"i",4,"global",0
11376,11004,"i",4,"region",0
11376,69787,"i",4,"global",1
11376,100994,"i",4,"global",0
11376,102220,"i",4,"global",0
11377,388,"i",4,"region",1
11377,22928,"i",4,"global",1
11377,27662,"i",4,"global",0
11377,44043,"i",4,"global",0
11377,44972,"i",4,"global",1
11377,52226,"i",4,"global",0
11377,88647,"i",4,"global",0
11377,107067,"i",4,"global",0
11378,18585,"i",4,"region",1
11378,24717,"i",4,"global",0
11378,37531,"i",4,"global",0
11378,76082,"i",4,"global",1
11379,6677,"i",4,"region",1
11379,55221,"i",4,"global",1
11379,73719,"i",4,"global",0
11379,86002,"i",4,"region",1
11379,94457,"i",4,"global",0
11379,95026,"i",4,"global",0
11379,102164,"i",4,"global",0
11380,55520,"i",4,"global",1
11380,70252,"i",4,"global",0
11381,52904,"i",4,"global",1
11381,57340,"i",4,"global",0
11381,96877,"i",4,"global",0
11381,98724,"i",4,"global",0
11382,7504,"i",4,"region",0
11382,35337,"i",4,"global",0
11382,56453,"i",2,"global",1
11382,80817,"i",4,"global",1
11382,94584,"i",4,"global",0
11382,99862,"i",4,"global",1
11382,116049,"i",4,"global",0
11383,12653,"i",4,"region",0
11383,43249,"i",4,"global",0
11384,2197,"i",4,"region",0
11384,44367,"i",4,"global",1
11384,51540,"i",4,"global",1
11384,61735,"i",4,"global",1
11384,104975,"i",4,"global",0
11384,106730,"i",4,"global",0
11385,5369,"i",4,"region",1
11385,24456,"i",4,"global",0
11385,45871,"i",4,"global",0
11385,59788,"i",4,"global",0
11385,60396,"i",4,"global",0
11385,88738,"i",4,"region",0
11385,90202,"i",4,"global",0
11386,10042,"i",4,"global",0
11386,20937,"i",4,"global",0
11386,30693,"i",4,"global",0
11386,31444,"i",4,"global",1
11386,34427,"i",4,"global",1
11386,37375,"i",4,"global",0
11386,70733,"i",4,"global",1
11386,80556,"i",4,"global",0
11386,87545,"i",4,"global",1
11386,92506,"i",4,"global",0
11386,98995,"i",4,"global",1
11386,101394,"i",4,"global",0
11387,13557,"i",4,"region",0
11387,32231,"i",4,"global",1
11387,56567,"i",4,"global",0
11387,63611,"i",4,"global",1
11387,84127,"i",4,"global",0
11387,84579,"i",4,"global",0
11387,93886,"i",4,"global",0
11387,110879,"i",4,"global",1
11388,47260,"i",4,"global",1
11388,54528,"i",4,"global",0
11388,67093,"i",4,"global",1
11388,70423,"i",4,"global",1
11388,94116,"i",4,"global",0
11388,106205,"i",4,"global",0
11389,26585,"i",4,"global",0
11389,30779,"i",4,"global",0
11389,47965,"i",4,"global",0
11389,64787,"i",4,"global",0
11389,64929,"i",4,"global",0
11389,90191,"i",4,"global",1
11390,22194,"i",4,"global",1
11390,27847,"i",4,"global",0
11390,28776,"i",4,"global",1
11390,35116,"i",4,"global",1
11390,48622,"i",4,"global",0
11390,73605,"i",4,"global",0
11390,85245,"i",4,"region",0
11390,98565,"i",4,"global",1
11390,107534,"i",4,"global",1
11391,10850,"i",4,"region",0
11391,23497,"i",4,"global",1
11391,43306,"i",4,"global",0
11391,53465,"i",4,"global",0
11391,62765,"i",4,"global",0
11391,66243,"i",4,"global",0
11391,89589,"i",4,"global",0
11391,91411,"i",4,"global",0
11392,28877,"i",4,"global",0
11392,55538,"i",4,"global",0
11392,66406,"i",4,"global",1
11392,75105,"i",4,"global",0
11392,78856,"i",4,"global",0
11392,85237,"i",4,"global",0
11392,88239,"i",4,"global",0
11392,89814,"i",4,"global",1
11392,93240,"i",4,"global",0
11392,102389,"i",4,"global",0
11393,7644,"i",4,"region",0
11393,30350,"i",4,"global",0
11393,32311,"i",4,"global",1
11393,42529,"i",4,"global",0
11393,48271,"i",4,"global",0
11393,49950,"i",4,"global",0
11393,80303,"i",4,"global",0
11393,101442,"i",4,"region",0
11394,13666,"i",4,"region",1
11394,13726,"i",4,"region",1
11394,29277,"i",4,"global",1
11394,35683,"i",4,"global",1
11394,64934,"i",4,"global",0
11394,94839,"i",4,"global",1
11395,12340,"i",4,"region",0
11395,24150,"i",4,"global",1
11395,27642,"i",4,"global",0
11395,40631,"i",4,"global",1
11395,48000,"i",4,"global",0
11395,62605,"i",4,"global",0
11395,86299,"i",4,"global",1
11396,15200,"i",4,"region",1
11396,28664,"i",4,"global",1
11396,44797,"i",4,"global",0
11396,51607,"i",4,"global",0
11396,88876,"i",4,"global",0
11397,4493,"i",4,"region",0
11397,34439,"i",4,"global",0
11397,45193,"i",4,"global",0
11397,53786,"i",4,"global",0
11397,66393,"i",4,"global",0
11397,81126,"i",3,"global",0
11397,92245,"i",4,"global",0
11397,93759,"i",4,"global",1
11398,36996,"i",4,"global",0
11398,43762,"i",4,"global",0
11398,85600,"i",4,"global",0
11398,104783,"i",4,"global",0
11399,26096,"i",4,"global",1
11399,43803,"i",4,"global",1
11399,45045,"i",4,"global",1
11400,7905,"i",4,"region",1
11400,45498,"i",4,"global",0
11400,57714,"i",4,"global",1
11400,80975,"i",4,"region",0
11400,85829,"i",4,"global",0
11400,92528,"i",4,"global",1
11401,50890,"i",4,"global",0
11401,54445,"i",4,"global",0
11401,54835,"i",4,"global",1
11401,61851,"i",4,"global",0
11401,84785,"i",4,"global",0
11401,97119,"i",4,"region",0
11401,101265,"i",4,"global",0
11402,9467,"i",2,"region",1
11402,29462,"i",4,"global",1
11402,60383,"i",4,"global",1
11402,76217,"i",4,"global",0
11402,91496,"i",4,"global",0
11402,92656,"i",4,"global",1
11402,103383,"i",4,"global",0
11402,112929,"i",4,"global",0
11402,118206,"i",4,"global",0
11403,49932,"i",4,"global",0
11403,68306,"i",4,"global",1
11403,97892,"i",4,"global",1
11404,45294,"i",4,"global",1
11404,57501,"i",4,"global",1
11404,66206,"i",4,"global",0
11404,91928,"i",4,"global",1
11404,99358,"i",4,"global",0
11404,111997,"i",4,"global",0
11405,700,"i",4,"global",1
11405,30849,"i",4,"global",1
11405,34647,"i",4,"global",1
11405,35203,"i",4,"global",1
11405,45759,"i",4,"global",0
11405,62050,"i",4,"global",1
11405,62276,"i",4,"global",0
11405,93112,"i",4,"global",0
11406,11923,"i",4,"region",0
11406,40595,"i",4,"global",1
11406,60468,"i",4,"global",0
11406,71705,"i",4,"region",1
11406,88551,"i",4,"global",1
11406,89674,"i",4,"global",0
11406,93370,"i",4,"global",0
11407,16947,"i",4,"global",0
11407,25145,"i",4,"global",1
11407,36668,"i",4,"global",1
11407,43502,"i",4,"global",1
11407,73745,"i",4,"global",0
11407,96188,"i",4,"global",1
11407,102340,"i",4,"global",0
11408,20920,"i",4,"global",0
11408,26263,"i",4,"global",1
11408,75218,"i",4,"global",1
11408,90417,"i",4,"global",0
11408,92226,"i",4,"global",1
11408,112308,"i",4,"global",0
11409,96847,"i",4,"global",0
11409,115950,"i",4,"global",0
11410,49351,"i",4,"global",0
11410,59392,"i",4,"global",1
11410,63530,"i",4,"global",0
11410,80429,"i",4,"global",0
11410,81132,"i",4,"global",0
11410,91297,"i",4,"global",1
11410,91921,"i",4,"global",0
11411,34438,"i",4,"global",0
11411,45183,"i",4,"global",0
11411,46375,"i",4,"global",1
11411,59250,"i",4,"global",0
11411,66800,"i",4,"global",0
11411,78240,"i",4,"global",1
11412,2482,"i",4,"global",0
11412,33463,"i",4,"global",0
11412,35597,"i",4,"global",0
11412,37657,"i",4,"global",1
11412,59124,"i",4,"global",1
11412,65636,"i",4,"global",1
11412,66467,"i",4,"global",0
11412,70102,"i",4,"global",0
11412,86384,"i",4,"global",0
11412,95166,"i",4,"global",0
11412,103566,"i",4,"global",0
11412,109896,"i",4,"region",0
11413,27744,"i",4,"global",0
11413,68009,"i",3,"global",0
11413,81271,"i",4,"global",0
11413,88964,"i",4,"global",1
11414,42740,"i",4,"global",1
11414,43657,"i",4,"global",0
11414,74488,"i",4,"global",1
11415,55443,"i",4,"global",0
11415,57913,"i",4,"global",1
11415,58377,"i",4,"global",1
11415,125158,"i",4,"global",0
11416,7106,"i",4,"region",1
11416,30999,"i",4,"global",1
11416,43111,"i",4,"global",0
11416,99517,"i",4,"global",0
11417,13476,"i",4,"region",1
11417,75701,"i",4,"global",0
11417,83766,"i",4,"global",0
11417,87142,"i",4,"global",0
11417,102662,"i",4,"global",1
11417,106979,"i",4,"global",0
11418,16732,"i",4,"region",1
11418,90583,"i",4,"global",0
11418,100456,"i",4,"region",0
11419,25499,"i",4,"global",1
11419,25642,"i",4,"global",0
11419,56098,"i",4,"global",1
11419,78606,"i",4,"global",0
11419,81197,"i",4,"global",0
11419,86618,"i",4,"global",1
11419,89055,"i",4,"global",1
11419,93318,"i",4,"global",1
11420,24227,"i",4,"global",1
11420,34839,"i",4,"global",1
11420,39989,"i",4,"global",1
11420,75679,"i",4,"global",1
11420,86262,"i",4,"global",1
11421,13813,"i",4,"region",1
11421,27445,"i",4,"global",1
11421,35125,"i",4,"global",1
11421,38086,"i",4,"global",1
11421,62724,"i",4,"global",0
11421,63099,"i",4,"global",1
11422,24876,"i",4,"global",0
11422,42504,"i",4,"global",0
11422,46579,"i",4,"global",1
11422,54921,"i",4,"global",0
11422,64832,"i",4,"region",0
11422,76237,"i",4,"global",1
11422,80816,"i",4,"global",0
11422,86508,"i",4,"global",0
11422,106973,"i",4,"global",0
11422,117543,"i",4,"global",0
11423,28893,"i",4,"global",0
11423,38229,"i",4,"global",0
11423,45538,"i",4,"global",0
11423,91419,"i",4,"global",0
11423,117316,"i",4,"global",0
11424,80754,"i",4,"global",1
11424,90337,"i",4,"global",0
11424,100752,"i",4,"global",0
11425,6513,"i",4,"region",0
11425,15994,"i",4,"region",1
11425,33857,"i",4,"global",0
11425,42145,"i",4,"global",0
11425,55820,"i",4,"global",0
11425,56178,"i",4,"global",0
11425,63810,"i",4,"global",0
11426,12411,"i",4,"global",1
11426,14134,"i",4,"region",1
11426,26731,"i",4,"global",0
11426,28534,"i",4,"global",1
11426,32058,"i",4,"global",1
11426,70397,"i",4,"global",0
11426,80685,"i",4,"global",0
11426,83673,"i",4,"region",1
11427,30583,"i",4,"global",0
11427,42283,"i",4,"global",1
11427,67755,"i",4,"global",0
11427,74472,"i",4,"global",0
11427,77023,"i",4,"global",1
11428,7287,"i",4,"region",0
11428,19439,"i",4,"region",0
11428,19824,"i",4,"region",1
11428,34636,"i",4,"global",0
11428,39588,"i",4,"global",1
11428,44942,"i",4,"global",0
