"time","global","region"
11443,61292,20316
11444,61290,20314
11445,61296,20315
11446,61292,20314
11447,61294,20315
11448,61297,20314
11449,61296,20316
11450,61292,20315
11451,61288,20316
11452,61296,20313
11453,61293,20316
11454,61293,20316
11455,61295,20317
11456,61294,20316
11457,61289,20317
11458,61290,20317
11459,61294,20317
11460,61296,20316
11461,61292,20317
11462,61293,20317
11463,61288,20317
11464,61294,20315
11465,61296,20314
11466,61291,20314
11467,61297,20313
11468,61294,20313
11469,61298,20312
11470,61297,20311
11471,61301,20310
11472,61295,20312
11473,61297,20312
11474,61298,20311
11475,61296,20311
11476,61296,20310
11477,61300,20310
11478,61301,20311
11479,61299,20310
11480,61301,20310
11481,61299,20310
11482,61302,20308
11483,61298,20310
11484,61298,20309
11485,61296,20312
11486,61292,20309
11487,61301,20310
11488,61302,20310
11489,61300,20309
11490,61297,20309
11491,61297,20310
11492,61301,20310
11493,61303,20308
11494,61297,20309
11495,61299,20309
11496,61301,20307
11497,61298,20306
11498,61299,20308
11499,61303,20306
11500,61299,20308
11501,61298,20308
11502,61302,20308
11503,61298,20307
11504,61299,20308
11505,61300,20308
11506,61303,20308
11507,61303,20306
11508,61300,20306
11509,61305,20308
11510,61303,20307
11511,61299,20308
11512,61302,20308
11513,61301,20309
11514,61298,20308
11515,61300,20308
11516,61302,20309
11517,61301,20307
11518,61300,20305
11519,61302,20307
11520,61303,20307
11521,61301,20305
11522,61302,20306
11523,61303,20304
11524,61300,20307
11525,61305,20308
11526,61300,20308
11527,61300,20306
11528,61303,20306
11529,61300,20306
11530,61305,20307
11531,61306,20305
11532,61303,20307
11533,61304,20305
11534,61304,20306
11535,61303,20304
11536,61305,20304
11537,61303,20305
11538,61301,20305
11539,61297,20306
11540,61301,20307
11541,61300,20307
11542,61305,20305
11543,61303,20307
11544,61304,20307
11545,61302,20307
11546,61301,20306
11547,61300,20307
11548,61302,20306
11549,61300,20306
11550,61304,20306
11551,61301,20305
11552,61305,20304
11553,61307,20304
11554,61307,20304
11555,61306,20301
11556,61308,20302
11557,61307,20303
11558,61309,20302
11559,61308,20303
11560,61307,20302
11561,61309,20301
11562,61306,20301
11563,61305,20301
11564,61309,20300
11565,61307,20303
11566,61308,20302
11567,61308,20302
11568,61299,20302
11569,61305,20300
11570,61302,20302
11571,61305,20301
11572,61308,20301
11573,61309,20301
11574,61307,20300
11575,61307,20298
11576,61307,20299
11577,61312,20298
11578,61306,20300
11579,61307,20301
11580,61314,20300
11581,61307,20301
11582,61307,20302
11583,61302,20304
11584,61302,20301
11585,61302,20303
11586,61309,20303
11587,61305,20305
11588,61300,20305
11589,61304,20305
11590,61305,20305
11591,61304,20304
11592,61302,20303
11593,61306,20302
11594,61306,20304
11595,61304,20306
11596,61302,20307
11597,61302,20305
11598,61303,20306
11599,61303,20306
11600,61302,20307
11601,61303,20305
11602,61297,20303
11603,61303,20305
11604,61306,20305
11605,61307,20305
11606,61302,20306
11607,61304,20304
11608,61304,20304
11609,61310,20303
11610,61301,20303
11611,61302,20303
11612,61306,20301
11613,61307,20303
11614,61307,20303
11615,61308,20303
11616,61304,20303
11617,61308,20302
11618,61309,20302
11619,61308,20298
11620,61308,20303
11621,61308,20302
11622,61306,20303
11623,61308,20301
11624,61306,20303
11625,61306,20302
11626,61308,20302
11627,61306,20302
11628,61309,20304
11629,61306,20304
11630,61303,20304
11631,61301,20304
11632,61309,20303
11633,61308,20302
11634,61304,20302
11635,61311,20301
11636,61311,20301
11637,61305,20302
11638,61310,20302
11639,61300,20303
11640,61306,20304
11641,61305,20304
11642,61305,20303
11643,61306,20303
11644,61306,20302
11645,61306,20304
11646,61303,20305
11647,61304,20303
11648,61300,20306
11649,61304,20304
11650,61301,20305
11651,61305,20304
11652,61301,20304
11653,61303,20304
11654,61308,20302
11655,61308,20302
11656,61308,20302
11657,61306,20299
11658,61307,20302
11659,61305,20301
11660,61311,20301
11661,61307,20302
11662,61309,20299
11663,61306,20300
11664,61311,20301
11665,61308,20301
11666,61309,20301
11667,61308,20302
11668,61305,20302
11669,61306,20299
11670,61306,20302
11671,61302,20300
11672,61308,20301
11673,61309,20301
11674,61311,20300
11675,61309,20298
11676,61308,20301
11677,61311,20300
11678,61310,20299
11679,61307,20300
11680,61308,20298
11681,61305,20298
11682,61308,20300
11683,61307,20301
11684,61304,20301
11685,61310,20302
11686,61307,20300
11687,61308,20299
11688,61312,20299
11689,61313,20299
11690,61308,20299
11691,61309,20300
11692,61311,20300
11693,61311,20300
11694,61309,20299
11695,61313,20297
11696,61313,20298
11697,61312,20299
11698,61308,20300
11699,61310,20298
11700,61308,20300
11701,61310,20300
11702,61309,20300
11703,61307,20299
11704,61308,20298
11705,61309,20299
11706,61315,20300
11707,61309,20299
11708,61306,20299
11709,61312,20299
11710,61312,20300
11711,61307,20298
11712,61309,20298
11713,61305,20298
11714,61311,20299
11715,61313,20299
11716,61310,20298
11717,61303,20300
11718,61307,20299
11719,61303,20300
11720,61311,20300
11721,61310,20301
11722,61308,20301
11723,61306,20300
11724,61305,20301
11725,61306,20300
11726,61308,20300
11727,61309,20300
11728,61308,20300
11729,61307,20302
11730,61307,20301
11731,61308,20298
11732,61306,20299
11733,61309,20300
11734,61308,20300
11735,61306,20300
11736,61307,20299
11737,61307,20300
11738,61309,20301
11739,61305,20301
11740,61307,20300
11741,61311,20300
11742,61307,20299
11743,61309,20299
11744,61309,20298
11745,61313,20299
11746,61310,20299
11747,61312,20298
11748,61310,20299
11749,61308,20298
11750,61308,20298
11751,61310,20298
11752,61307,20299
11753,61313,20297
11754,61310,20298
11755,61311,20297
11756,61312,20297
11757,61312,20298
11758,61310,20296
11759,61309,20297
11760,61313,20297
11761,61310,20297
11762,61312,20296
11763,61313,20298
11764,61309,20297
11765,61316,20298
11766,61312,20298
11767,61311,20298
11768,61308,20298
11769,61312,20298
11770,61312,20299
11771,61303,20299
11772,61311,20299
11773,61311,20299
11774,61311,20298
11775,61309,20297
11776,61314,20297
11777,61312,20297
11778,61312,20297
11779,61313,20295
11780,61313,20295
11781,61312,20294
11782,61314,20293
11783,61316,20292
11784,61312,20294
11785,61317,20295
11786,61316,20294
11787,61314,20294
11788,61314,20295
11789,61316,20295
11790,61316,20295
11791,61315,20295
11792,61309,20296
11793,61314,20295
11794,61316,20294
11795,61315,20294
11796,61318,20294
11797,61320,20291
11798,61314,20292
11799,61313,20291
11800,61318,20291
11801,61319,20291
11802,61318,20291
11803,61319,20288
11804,61320,20290
11805,61314,20290
11806,61316,20290
11807,61321,20291
11808,61321,20291
11809,61318,20292
11810,61316,20291
11811,61317,20291
11812,61315,20292
11813,61318,20292
11814,61315,20291
11815,61314,20290
11816,61320,20290
11817,61322,20291
11818,61323,20291
11819,61321,20287
11820,61317,20287
11821,61320,20291
11822,61318,20291
11823,61321,20289
11824,61314,20290
11825,61315,20291
11826,61322,20290
11827,61313,20291
11828,61319,20291
11829,61318,20290
11830,61317,20290
11831,61318,20291
11832,61311,20292
11833,61318,20291
11834,61318,20292
11835,61313,20289
11836,61322,20290
11837,61319,20291
11838,61314,20291
11839,61322,20290
11840,61314,20291
11841,61319,20292
11842,61318,20292
11843,61319,20293
11844,61315,20293
11845,61317,20294
11846,61314,20293
11847,61313,20295
11848,61312,20294
11849,61311,20294
11850,61312,20296
11851,61308,20296
11852,61314,20296
11853,61314,20294
11854,61313,20296
11855,61315,20295
11856,61317,20296
11857,61307,20296
11858,61314,20294
11859,61315,20296
11860,61310,20296
11861,61313,20296
11862,61312,20296
11863,61316,20295
11864,61307,20296
11865,61310,20294
11866,61312,20294
11867,61315,20293
11868,61312,20294
11869,61320,20292
11870,61314,20290
11871,61317,20292
11872,61321,20290
11873,61317,20291
11874,61319,20291
11875,61316,20292
11876,61317,20291
11877,61319,20292
11878,61316,20292
11879,61319,20291
11880,61319,20290
11881,61312,20290
11882,61319,20288
11883,61316,20288
11884,61321,20289
11885,61319,20291
11886,61320,20291
11887,61323,20291
11888,61317,20291
11889,61321,20291
11890,61322,20289
11891,61320,20290
11892,61316,20288
11893,61317,20291
11894,61321,20288
11895,61323,20289
11896,61321,20289
11897,61318,20289
11898,61317,20290
11899,61319,20289
11900,61320,20288
11901,61317,20288
11902,61320,20288
11903,61316,20289
11904,61325,20287
11905,61323,20287
11906,61321,20288
11907,61319,20285
11908,61321,20288
11909,61320,20289
11910,61321,20288
11911,61319,20288
11912,61321,20288
11913,61320,20288
11914,61318,20288
11915,61324,20288
11916,61322,20287
11917,61321,20285
11918,61321,20288
11919,61321,20287
11920,61319,20288
11921,61325,20288
11922,61318,20286
11923,61320,20288
11924,61315,20288
11925,61318,20288
11926,61320,20288
11927,61314,20289
11928,61320,20288
11929,61318,20288
11930,61322,20288
11931,61322,20289
11932,61317,20291
11933,61318,20290
11934,61320,20290
11935,61317,20289
11936,61322,20288
11937,61322,20288
11938,61322,20289
11939,61317,20290
11940,61321,20290
11941,61317,20290
11942,61316,20291
11943,61321,20291
11944,61313,20290
11945,61315,20289
11946,61321,20291
11947,61324,20291
11948,61317,20289
11949,61320,20291
11950,61319,20291
11951,61318,20289
11952,61315,20288
11953,61317,20290
11954,61321,20290
11955,61320,20289
11956,61320,20290
11957,61319,20291
11958,61316,20291
11959,61320,20291
11960,61323,20291
11961,61313,20290
11962,61320,20289
11963,61315,20289
11964,61319,20291
11965,61316,20292
11966,61315,20292
11967,61318,20291
11968,61311,20292
11969,61316,20293
11970,61317,20292
11971,61317,20291
11972,61321,20292
11973,61315,20291
11974,61315,20293
11975,61315,20294
11976,61310,20294
11977,61313,20293
11978,61317,20291
11979,61317,20292
11980,61321,20292
11981,61317,20293
11982,61309,20292
11983,61317,20291
11984,61314,20292
11985,61318,20293
11986,61318,20292
11987,61317,20293
11988,61320,20292
11989,61315,20293
11990,61318,20293
11991,61315,20291
11992,61317,20293
11993,61316,20292
11994,61317,20293
11995,61317,20292
11996,61313,20292
11997,61317,20293
11998,61312,20292
11999,61314,20292
12000,61314,20293
12001,61322,20292
12002,61313,20293
12003,61315,20292
12004,61319,20289
12005,61318,20289
12006,61319,20290
12007,61322,20289
12008,61312,20291
12009,61320,20291
12010,61318,20289
12011,61319,20290
12012,61319,20290
12013,61315,20290
12014,61319,20290
12015,61319,20289
12016,61319,20290
12017,61316,20292
12018,61316,20291
12019,61322,20292
12020,61318,20291
12021,61319,20291
12022,61317,20291
12023,61321,20290
12024,61315,20290
12025,61318,20290
12026,61318,20289
12027,61317,20289
12028,61323,20289
12029,61323,20288
12030,61319,20288
12031,61322,20287
12032,61325,20286
12033,61319,20286
12034,61314,20287
12035,61321,20288
12036,61319,20288
12037,61325,20287
12038,61321,20287
12039,61323,20287
12040,61322,20287
12041,61322,20288
12042,61324,20286
12043,61322,20285
12044,61325,20286
12045,61325,20284
12046,61324,20285
12047,61326,20285
12048,61323,20286
12049,61323,20285
12050,61324,20285
12051,61327,20283
12052,61324,20284
12053,61322,20284
12054,61324,20285
12055,61325,20284
12056,61327,20283
12057,61326,20284
12058,61326,20284
12059,61327,20283
12060,61325,20283
12061,61324,20283
12062,61329,20283
12063,61327,20281
12064,61320,20281
12065,61324,20282
12066,61326,20282
12067,61327,20281
12068,61327,20282
12069,61324,20282
12070,61325,20281
12071,61328,20282
12072,61320,20283
12073,61328,20281
12074,61325,20283
12075,61327,20283
12076,61325,20280
12077,61329,20281
12078,61323,20284
12079,61326,20283
12080,61325,20280
12081,61330,20281
12082,61331,20282
12083,61329,20281
12084,61331,20280
12085,61326,20281
12086,61331,20281
12087,61324,20281
12088,61326,20281
12089,61330,20281
12090,61327,20280
12091,61326,20280
12092,61331,20280
12093,61331,20282
12094,61329,20281
12095,61328,20281
12096,61332,20282
12097,61331,20282
12098,61321,20282
12099,61330,20281
12100,61329,20281
12101,61329,20281
12102,61329,20281
12103,61331,20280
12104,61329,20280
12105,61334,20279
12106,61325,20279
12107,61332,20279
12108,61327,20279
12109,61332,20279
12110,61330,20279
12111,61328,20279
12112,61328,20279
12113,61331,20280
12114,61331,20280
12115,61326,20280
12116,61331,20279
12117,61330,20280
12118,61331,20280
12119,61330,20280
12120,61326,20280
12121,61329,20280
12122,61329,20278
12123,61330,20280
12124,61330,20280
12125,61326,20279
12126,61329,20280
12127,61332,20282
12128,61328,20281
12129,61329,20282
12130,61326,20281
12131,61326,20280
12132,61332,20277
12133,61325,20280
12134,61331,20280
12135,61326,20282
12136,61326,20282
12137,61330,20282
12138,61328,20283
12139,61326,20284
12140,61329,20283
12141,61324,20285
12142,61324,20285
12143,61322,20283
12144,61320,20283
12145,61324,20284
12146,61325,20283
12147,61325,20283
12148,61324,20284
12149,61322,20284
12150,61325,20284
12151,61327,20284
12152,61327,20283
12153,61328,20285
12154,61326,20284
12155,61324,20281
12156,61326,20284
12157,61324,20283
12158,61319,20285
12159,61323,20283
12160,61325,20284
12161,61329,20284
12162,61325,20284
12163,61326,20284
12164,61326,20284
12165,61322,20284
12166,61323,20284
12167,61325,20283
12168,61323,20284
12169,61327,20283
12170,61324,20284
12171,61320,20284
12172,61327,20284
12173,61325,20282
12174,61326,20283
12175,61320,20282
12176,61326,20282
12177,61330,20282
12178,61323,20280
12179,61328,20282
12180,61328,20282
12181,61326,20282
12182,61326,20282
12183,61327,20282
12184,61327,20283
12185,61321,20284
12186,61329,20283
12187,61327,20284
12188,61328,20284
12189,61326,20284
12190,61320,20284
12191,61323,20284
12192,61324,20284
12193,61321,20284
12194,61325,20284
12195,61321,20284
12196,61324,20284
12197,61325,20284
12198,61327,20281
12199,61324,20282
12200,61327,20283
12201,61325,20284
12202,61319,20283
12203,61328,20283
12204,61326,20282
12205,61327,20283
12206,61325,20283
12207,61323,20284
12208,61325,20284
12209,61323,20282
12210,61324,20283
12211,61328,20283
12212,61325,20283
12213,61320,20284
12214,61320,20284
12215,61329,20281
12216,61330,20283
12217,61325,20282
12218,61326,20283
12219,61326,20282
12220,61326,20281
12221,61322,20282
12222,61327,20282
12223,61324,20281
12224,61330,20282
12225,61324,20282
12226,61326,20281
12227,61328,20281
12228,61330,20282
12229,61327,20282
12230,61326,20280
12231,61323,20281
12232,61326,20281
12233,61328,20282
12234,61331,20282
12235,61323,20281
12236,61326,20282
12237,61324,20281
12238,61327,20282
12239,61329,20280
12240,61326,20281
12241,61329,20281
12242,61330,20281
12243,61330,20281
12244,61333,20280
12245,61332,20281
12246,61320,20281
12247,61328,20282
12248,61326,20283
12249,61328,20283
12250,61325,20282
12251,61326,20281
12252,61324,20283
12253,61323,20282
12254,61324,20285
12255,61325,20284
12256,61328,20283
12257,61323,20284
12258,61323,20283
12259,61326,20284
12260,61324,20283
12261,61329,20282
12262,61324,20283
12263,61327,20282
12264,61329,20283
12265,61328,20283
12266,61321,20282
12267,61327,20282
12268,61327,20283
12269,61328,20282
12270,61330,20283
12271,61327,20283
12272,61328,20283
12273,61323,20282
12274,61323,20280
12275,61329,20282
12276,61327,20281
12277,61327,20280
12278,61328,20281
12279,61327,20280
12280,61330,20280
12281,61328,20281
12282,61327,20282
12283,61327,20281
12284,61330,20281
12285,61323,20280
12286,61330,20279
12287,61326,20280
12288,61333,20277
12289,61329,20278
12290,61332,20280
12291,61329,20280
12292,61327,20280
12293,61332,20278
12294,61331,20275
12295,61334,20278
12296,61326,20278
12297,61329,20276
12298,61333,20277
12299,61334,20275
12300,61329,20277
12301,61330,20275
12302,61330,20277
12303,61337,20276
12304,61331,20276
12305,61331,20277
12306,61335,20276
12307,61333,20274
12308,61333,20276
12309,61330,20277
12310,61336,20276
12311,61326,20277
12312,61336,20277
12313,61333,20277
12314,61331,20276
12315,61328,20276
12316,61329,20276
12317,61330,20276
12318,61328,20277
12319,61332,20275
12320,61336,20276
12321,61329,20274
12322,61334,20276
12323,61335,20275
12324,61333,20274
12325,61335,20276
12326,61331,20276
12327,61333,20274
12328,61333,20274
12329,61335,20275
12330,61333,20275
12331,61333,20275
12332,61337,20275
12333,61329,20275
12334,61335,20275
12335,61333,20275
12336,61335,20275
12337,61337,20275
12338,61334,20274
12339,61335,20275
12340,61334,20275
12341,61334,20273
12342,61334,20275
12343,61334,20276
12344,61333,20276
12345,61332,20275
12346,61332,20276
12347,61334,20274
12348,61337,20274
12349,61333,20275
12350,61335,20273
12351,61336,20274
12352,61337,20274
12353,61334,20274
12354,61338,20274
12355,61340,20273
12356,61334,20273
12357,61334,20273
12358,61339,20273
12359,61333,20274
12360,61337,20274
12361,61329,20274
12362,61338,20273
12363,61331,20275
12364,61336,20275
12365,61334,20274
12366,61337,20275
12367,61337,20274
12368,61335,20274
12369,61335,20274
12370,61334,20272
12371,61334,20273
12372,61334,20274
12373,61336,20276
12374,61331,20276
12375,61331,20276
12376,61334,20276
12377,61331,20276
12378,61332,20276
12379,61327,20274
12380,61335,20272
12381,61336,20273
12382,61333,20276
12383,61335,20276
12384,61334,20276
12385,61333,20275
12386,61331,20275
12387,61333,20275
12388,61332,20275
12389,61334,20274
12390,61332,20273
12391,61337,20274
12392,61337,20274
12393,61336,20274
12394,61337,20272
12395,61336,20272
12396,61337,20272
12397,61330,20272
12398,61333,20274
12399,61338,20272
12400,61330,20274
12401,61335,20274
12402,61330,20275
12403,61338,20275
12404,61335,20275
12405,61332,20274
12406,61338,20274
12407,61333,20276
12408,61329,20275
12409,61332,20276
12410,61335,20276
12411,61329,20277
12412,61328,20276
12413,61335,20277
12414,61336,20276
12415,61334,20275
12416,61335,20276
12417,61330,20276
12418,61334,20276
12419,61333,20276
12420,61332,20276
12421,61334,20277
12422,61329,20276
12423,61335,20275
12424,61334,20276
12425,61330,20276
12426,61330,20276
12427,61336,20276
12428,61333,20275
12429,61333,20276
12430,61337,20276
12431,61336,20276
12432,61335,20275
12433,61335,20275
12434,61329,20274
12435,61332,20275
12436,61335,20274
12437,61332,20275
12438,61334,20275
12439,61338,20275
12440,61334,20273
12441,61338,20275
12442,61338,20275
12443,61333,20275
12444,61332,20276
12445,61334,20276
12446,61331,20277
12447,61330,20278
12448,61331,20278
12449,61332,20278
12450,61333,20277
12451,61329,20276
12452,61333,20277
12453,61332,20277
12454,61333,20275
12455,61333,20276
12456,61335,20275
12457,61328,20277
12458,61328,20277
12459,61327,20278
12460,61335,20276
12461,61328,20277
12462,61330,20275
12463,61332,20275
12464,61334,20277
12465,61329,20277
12466,61334,20278
12467,61329,20276
12468,61333,20276
12469,61329,20277
12470,61335,20275
12471,61332,20275
12472,61332,20276
12473,61333,20277
12474,61331,20277
12475,61332,20276
12476,61335,20275
12477,61338,20274
12478,61334,20275
12479,61331,20277
12480,61330,20276
12481,61333,20277
12482,61332,20277
12483,61331,20275
12484,61333,20277
12485,61327,20277
12486,61332,20275
12487,61335,20275
12488,61336,20275
12489,61332,20276
12490,61335,20275
12491,61336,20274
12492,61335,20273
12493,61333,20273
12494,61337,20272
12495,61333,20274
12496,61334,20272
12497,61336,20274
12498,61341,20271
12499,61334,20272
12500,61339,20271
12501,61336,20272
12502,61331,20273
12503,61337,20272
12504,61336,20273
12505,61338,20273
12506,61332,20273
12507,61338,20273
12508,61334,20272
12509,61337,20272
12510,61336,20272
12511,61333,20273
12512,61337,20271
12513,61339,20273
12514,61335,20275
12515,61332,20272
12516,61338,20275
12517,61332,20274
12518,61333,20274
12519,61335,20274
12520,61337,20273
12521,61331,20273
12522,61333,20273
12523,61335,20273
12524,61337,20273
12525,61335,20273
12526,61335,20271
12527,61339,20272
12528,61336,20273
12529,61336,20272
12530,61339,20273
12531,61338,20272
12532,61335,20274
12533,61339,20275
12534,61331,20275
12535,61335,20276
12536,61335,20276
12537,61336,20275
12538,61334,20273
12539,61330,20276
12540,61334,20276
12541,61334,20274
12542,61333,20275
12543,61332,20275
12544,61338,20274
12545,61338,20273
12546,61334,20275
12547,61334,20273
12548,61334,20273
12549,61336,20275
12550,61334,20275
12551,61333,20274
12552,61335,20275
12553,61327,20274
12554,61337,20275
12555,61333,20275
12556,61337,20274
12557,61337,20272
12558,61333,20273
12559,61338,20274
12560,61333,20273
12561,61337,20273
12562,61338,20274
12563,61333,20273
12564,61336,20274
12565,61334,20272
12566,61332,20274
12567,61335,20275
12568,61334,20275
12569,61333,20275
12570,61333,20275
12571,61333,20276
12572,61334,20276
12573,61332,20276
12574,61330,20275
12575,61338,20276
12576,61335,20274
12577,61337,20276
12578,61329,20276
12579,61330,20276
12580,61332,20274
12581,61334,20276
12582,61325,20277
12583,61334,20275
12584,61331,20277
12585,61332,20277
12586,61334,20276
12587,61335,20278
12588,61333,20279
12589,61332,20279
12590,61331,20279
12591,61334,20279
12592,61325,20279
12593,61329,20280
12594,61331,20279
12595,61333,20280
12596,61328,20281
12597,61330,20279
12598,61331,20280
12599,61328,20279
12600,61328,20280
12601,61328,20281
12602,61326,20279
12603,61332,20278
12604,61330,20280
12605,61331,20277
12606,61333,20280
12607,61327,20279
12608,61326,20280
12609,61328,20280
12610,61331,20281
12611,61328,20281
12612,61330,20279
12613,61328,20277
12614,61333,20278
12615,61329,20279
12616,61329,20278
12617,61335,20277
12618,61325,20278
12619,61334,20276
12620,61333,20278
12621,61335,20275
12622,61332,20274
12623,61335,20276
12624,61335,20276
12625,61331,20276
12626,61335,20275
12627,61332,20275
12628,61332,20276
12629,61335,20276
12630,61338,20276
12631,61337,20276
12632,61332,20276
12633,61333,20276
12634,61330,20277
12635,61334,20275
12636,61334,20276
12637,61331,20275
12638,61326,20277
12639,61332,20278
12640,61333,20277
12641,61331,20278
12642,61330,20279
12643,61328,20279
12644,61331,20277
12645,61330,20278
12646,61331,20277
12647,61333,20277
12648,61333,20277
12649,61331,20278
12650,61331,20277
12651,61330,20278
12652,61330,20277
12653,61331,20279
12654,61326,20279
12655,61334,20278
12656,61329,20278
12657,61333,20278
12658,61331,20277
12659,61333,20278
12660,61334,20277
12661,61336,20278
12662,61327,20278
12663,61332,20279
12664,61331,20277
12665,61330,20279
12666,61324,20277
12667,61329,20277
12668,61334,20278
12669,61326,20277
12670,61337,20276
12671,61332,20276
12672,61336,20275
12673,61333,20274
12674,61334,20277
12675,61327,20276
12676,61332,20276
12677,61334,20276
12678,61331,20275
12679,61337,20275
12680,61332,20274
12681,61335,20274
12682,61330,20273
12683,61333,20275
12684,61333,20272
12685,61330,20274
12686,61332,20276
12687,61336,20275
12688,61331,20276
12689,61333,20275
12690,61336,20274
12691,61332,20276
12692,61333,20275
12693,61329,20272
12694,61336,20276
12695,61332,20275
12696,61332,20276
12697,61337,20275
12698,61334,20276
12699,61333,20275
12700,61335,20275
12701,61332,20276
12702,61336,20275
12703,61331,20272
12704,61330,20273
12705,61333,20274
12706,61335,20274
12707,61334,20273
12708,61333,20272
12709,61330,20274
12710,61336,20274
12711,61335,20274
12712,61336,20273
12713,61340,20272
12714,61334,20271
12715,61337,20272
12716,61338,20272
12717,61336,20271
12718,61335,20271
12719,61334,20271
12720,61338,20272
12721,61336,20271
12722,61329,20271
12723,61338,20271
12724,61338,20271
12725,61335,20270
12726,61331,20270
12727,61338,20270
12728,61340,20272
12729,61334,20272
12730,61338,20272
12731,61337,20271
12732,61337,20272
12733,61337,20272
12734,61337,20270
12735,61340,20271
12736,61339,20272
12737,61334,20269
12738,61334,20270
12739,61337,20270
12740,61343,20271
12741,61334,20270
12742,61338,20270
12743,61338,20270
12744,61338,20271
12745,61338,20271
12746,61338,20269
12747,61330,20270
12748,61343,20270
12749,61333,20271
12750,61340,20270
12751,61340,20270
12752,61341,20268
12753,61339,20270
12754,61340,20269
12755,61342,20270
12756,61339,20270
12757,61338,20269
12758,61334,20270
12759,61337,20270
12760,61339,20269
12761,61342,20270
12762,61341,20267
12763,61338,20270
12764,61340,20270
12765,61336,20270
12766,61344,20269
12767,61338,20271
12768,61337,20270
12769,61334,20269
12770,61337,20271
12771,61340,20270
12772,61342,20268
12773,61341,20270
12774,61337,20270
12775,61339,20270
12776,61337,20268
12777,61339,20269
12778,61340,20268
12779,61343,20267
12780,61342,20265
12781,61339,20267
12782,61340,20266
12783,61342,20264
12784,61344,20267
12785,61343,20266
12786,61345,20264
12787,61335,20266
12788,61342,20265
12789,61344,20266
12790,61340,20264
12791,61348,20263
12792,61346,20264
12793,61346,20263
12794,61346,20263
12795,61347,20264
12796,61347,20263
12797,61347,20263
12798,61348,20263
12799,61347,20264
12800,61345,20264
12801,61341,20263
12802,61343,20263
12803,61346,20262
12804,61346,20263
12805,61347,20260
12806,61350,20260
12807,61347,20260
12808,61350,20258
12809,61350,20260
12810,61349,20260
12811,61348,20259
12812,61348,20259
12813,61347,20260
12814,61345,20261
12815,61350,20261
12816,61345,20261
12817,61348,20261
12818,61348,20261
12819,61350,20261
12820,61348,20259
12821,61343,20262
12822,61340,20263
12823,61352,20262
12824,61344,20263
12825,61350,20262
12826,61350,20261
12827,61347,20261
12828,61349,20259
12829,61348,20262
12830,61346,20260
12831,61346,20262
12832,61347,20260
12833,61351,20258
12834,61344,20260
12835,61347,20260
12836,61352,20259
12837,61348,20259
12838,61347,20259
12839,61351,20257
12840,61349,20257
12841,61354,20258
12842,61349,20258
12843,61355,20257
12844,61345,20258
12845,61349,20258
12846,61352,20257
12847,61352,20257
12848,61352,20257
12849,61350,20259
12850,61353,20257
12851,61352,20259
12852,61349,20259
12853,61352,20258
12854,61348,20259
12855,61349,20259
12856,61346,20260
12857,61348,20259
12858,61350,20259
12859,61351,20259
12860,61346,20258
12861,61350,20260
12862,61351,20258
12863,61352,20260
12864,61345,20259
12865,61351,20261
12866,61345,20260
12867,61351,20259
12868,61347,20259
12869,61348,20259
12870,61347,20261
12871,61350,20259
12872,61342,20261
12873,61345,20258
12874,61347,20260
12875,61349,20260
12876,61347,20260
12877,61351,20259
12878,61354,20258
12879,61351,20261
12880,61350,20261
12881,61350,20261
12882,61352,20260
12883,61353,20259
12884,61349,20258
12885,61350,20258
12886,61352,20259
12887,61351,20258
12888,61348,20259
12889,61352,20257
12890,61354,20257
12891,61352,20256
12892,61353,20258
12893,61354,20257
12894,61350,20258
12895,61349,20256
12896,61351,20258
12897,61346,20256
12898,61352,20256
12899,61352,20259
12900,61354,20260
12901,61349,20259
12902,61347,20259
12903,61352,20259
12904,61346,20259
12905,61351,20258
12906,61346,20260
12907,61346,20259
12908,61345,20260
12909,61350,20260
12910,61351,20260
12911,61348,20261
12912,61347,20262
12913,61349,20262
12914,61348,20262
12915,61349,20261
12916,61347,20262
12917,61345,20261
12918,61343,20260
12919,61346,20262
12920,61349,20261
12921,61344,20262
12922,61346,20262
12923,61351,20260
12924,61349,20262
12925,61345,20261
12926,61350,20262
12927,61343,20262
12928,61351,20263
12929,61340,20261
12930,61347,20262
12931,61349,20263
12932,61347,20263
12933,61350,20262
12934,61345,20263
12935,61350,20262
12936,61346,20263
12937,61349,20263
12938,61346,20262
12939,61346,20262
12940,61342,20262
12941,61349,20264
12942,61350,20262
12943,61342,20263
12944,61347,20263
12945,61343,20264
12946,61343,20264
12947,61346,20264
12948,61344,20264
12949,61345,20262
12950,61347,20262
12951,61346,20264
12952,61344,20264
12953,61345,20263
12954,61343,20264
12955,61340,20262
12956,61346,20263
12957,61342,20263
12958,61341,20264
12959,61348,20264
12960,61347,20264
12961,61344,20262
12962,61345,20264
12963,61343,20262
12964,61345,20264
12965,61348,20263
12966,61345,20263
12967,61349,20261
12968,61349,20262
12969,61345,20262
12970,61350,20262
12971,61348,20260
12972,61341,20263
12973,61344,20263
12974,61340,20264
12975,61342,20264
12976,61347,20264
12977,61344,20264
12978,61345,20264
12979,61347,20264
12980,61346,20264
12981,61349,20264
12982,61345,20264
12983,61346,20263
12984,61350,20263
12985,61345,20264
12986,61347,20264
12987,61347,20264
12988,61347,20262
12989,61344,20262
12990,61347,20262
12991,61345,20264
12992,61345,20263
12993,61345,20264
12994,61344,20263
12995,61348,20265
12996,61344,20264
